,,,,,,,,,,
Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2020,DELAWARE,SCUP,,,,Confidential,Commercial,Stenotomus chrysops,169182,ACCSP
2020,DELAWARE,"SEATROUT, SPOTTED",,,,Confidential,Commercial,Cynoscion nebulosus,169239,ACCSP
2020,DELAWARE,"SHAD, AMERICAN",387,0,510,Public,Commercial,Alosa sapidissima,161702,ACCSP
2020,DELAWARE,"SHAD, GIZZARD","1,438",1,209,Public,Commercial,Dorosoma cepedianum,161737,ACCSP
2020,DELAWARE,SHEEPSHEAD,,,,Confidential,Commercial,Archosargus probatocephalus,169189,ACCSP
2020,DELAWARE,"SNAKEHEAD, NORTHERN",,,,Confidential,Commercial,Channa Argus,166680,ACCSP
2020,DELAWARE,SPOT,,,,Confidential,Commercial,Leiostomus xanthurus,169267,ACCSP
2020,DELAWARE,TAUTOG,,,,Confidential,Commercial,Tautoga onitis,170479,ACCSP
2020,DELAWARE,"TILEFISH, BLUELINE",,,,Confidential,Commercial,Caulolatilus microps,168543,ACCSP
2020,DELAWARE,"TILEFISH, GOLDEN",,,,Confidential,Commercial,Lopholatilus chamaeleonticeps,168546,ACCSP
2020,DELAWARE,"TRIGGERFISH, GRAY",,,,Confidential,Commercial,Balistes capriscus,173138,ACCSP
2020,DELAWARE,TRIGGERFISHES **,,,,Confidential,Commercial,Balistidae,173128,ACCSP
2020,DELAWARE,WEAKFISH,,,,Confidential,Commercial,Cynoscion regalis,169241,ACCSP
2020,DELAWARE,"WHELK, CHANNELED",,,,Confidential,Commercial,Busycotypus canaliculatus,74096,ACCSP
2020,DELAWARE,"WHELK, KNOBBED","76,665",35,"260,753",Public,Commercial,Busycon carica,74071,ACCSP
2020,DELAWARE,WITHHELD FOR CONFIDENTIALITY,"103,187",47,"330,445",Public,Commercial,Other,0,ACCSP
2020,FLORIDA-EAST,"AMBERJACK, GREATER","152,391",69,"325,835",Public,Commercial,Seriola dumerili,168689,ACCSP
2020,FLORIDA-EAST,"AMBERJACK, LESSER",721,0,"1,534",Public,Commercial,Seriola fasciata,168690,ACCSP
2020,FLORIDA-EAST,ANCHOVIES **,,,,Confidential,Commercial,Engraulidae,553173,ACCSP
2020,FLORIDA-EAST,"ANEMONE, SPECKLED",,,,Confidential,Commercial,Phymanthus crucifer,52794,ACCSP
2020,FLORIDA-EAST,"ANEMONE, SUN ZOANTHID **",,,,Confidential,Commercial,Palythoa,52433,ACCSP
2020,FLORIDA-EAST,"ANGELFISH, BLUE",271,0,"5,963",Public,Commercial,Holocanthus bermudensis,169626,ACCSP
2020,FLORIDA-EAST,"ANGELFISH, FRENCH",933,0,"27,745",Public,Commercial,Pomacanthus paru,169633,ACCSP
2020,FLORIDA-EAST,"ANGELFISH, GRAY",257,0,"2,842",Public,Commercial,Pomacanthus arcuatus,169632,ACCSP
2020,FLORIDA-EAST,"ANGELFISH, QUEEN","1,236",1,"40,113",Public,Commercial,Holacanthus ciliaris,169623,ACCSP
2020,FLORIDA-EAST,ANIMALIA **,,,,Confidential,Commercial,Animalia,202423,ACCSP
2020,FLORIDA-EAST,BALLYHOOS **,"351,233",159,"278,646",Public,Commercial,Hemiramphus,165459,ACCSP
2020,FLORIDA-EAST,"BARRACUDA, GREAT","22,943",10,"33,188",Public,Commercial,Sphyraena barracuda,650251,ACCSP
2020,FLORIDA-EAST,BARRELFISH,"8,864",4,"38,673",Public,Commercial,Hyperoglyphe perciformis,172512,ACCSP
2020,FLORIDA-EAST,"BASS, BLACK SEA","1,629",1,"4,412",Public,Commercial,Centropristis striata,167687,ACCSP
2020,FLORIDA-EAST,"BASS, CHALK",,,,Confidential,Commercial,Serranus tortugarum,167861,ACCSP
2020,FLORIDA-EAST,"BASS, HARLEQUIN",27,0,102,Public,Commercial,Serranus tigrinus,167860,ACCSP
2020,FLORIDA-EAST,"BASS, LANTERN",,,,Confidential,Commercial,Serranus baldwini,167852,ACCSP
2020,FLORIDA-EAST,"BASS, LONGTAIL",,,,Confidential,Commercial,Hemanthias leptus,167800,ACCSP
2020,FLORIDA-EAST,"BASSES, MIXED SEA **",,,,Confidential,Commercial,Centropristis,167686,ACCSP
2020,FLORIDA-EAST,BEAUGREGORY,,,,Confidential,Commercial,Stegastes,615345,ACCSP
2020,FLORIDA-EAST,"BEAUTY, ROCK",595,0,"3,614",Public,Commercial,Holacanthus tricolor,169625,ACCSP
2020,FLORIDA-EAST,BIGEYES **,34,0,114,Public,Commercial,Priacanthidae,168176,ACCSP
2020,FLORIDA-EAST,"BISCUITS, SEA **",,,,Confidential,Commercial,Clypeaster,157987,ACCSP
2020,FLORIDA-EAST,"BLENNY, HAIRY",,,,Confidential,Commercial,Labrisomus nuchipinnis,171415,ACCSP
2020,FLORIDA-EAST,"BLENNY, OTHER **",,,,Confidential,Commercial,Blenniidae,171124,ACCSP
2020,FLORIDA-EAST,"BLENNY, SADDLED",,,,Confidential,Commercial,Malacoctenus triangulatus,171423,ACCSP
2020,FLORIDA-EAST,"BLENNY, SAILFIN",,,,Confidential,Commercial,Emblemaria pandionis,171405,ACCSP
2020,FLORIDA-EAST,BLUEFISH,"165,807",75,"115,737",Public,Commercial,Pomatomus saltatrix,168559,ACCSP
2020,FLORIDA-EAST,BLUEHEAD,414,0,"1,435",Public,Commercial,Thalassoma bifasciatum,170568,ACCSP
2020,FLORIDA-EAST,"BREAM, RED",,,,Confidential,Commercial,Beryx decadactylus,166155,ACCSP
2020,FLORIDA-EAST,"BROTULA, BLACK",,,,Confidential,Commercial,Stygnobrotula,164988,ACCSP
2020,FLORIDA-EAST,"BUMPER, ATLANTIC","12,453",6,"5,649",Public,Commercial,Chloroscombrus chrysurus,168670,ACCSP
2020,FLORIDA-EAST,"BURRFISH, STRIPED",,,,Confidential,Commercial,Chilomycterus schoepfii,615846,ACCSP
2020,FLORIDA-EAST,"BUTTERFISH, GULF","7,906",4,"6,119",Public,Commercial,Peprilus burti,172568,ACCSP
2020,FLORIDA-EAST,"BUTTERFLYFISH, BANDED",,,,Confidential,Commercial,Chaetodon striatus,169563,ACCSP
2020,FLORIDA-EAST,"BUTTERFLYFISH, BANK",,,,Confidential,Commercial,Prognathodes aya,646776,ACCSP
2020,FLORIDA-EAST,"BUTTERFLYFISH, FOUREYE",25,0,85,Public,Commercial,Chaetodon capistratus,169558,ACCSP
2020,FLORIDA-EAST,"BUTTERFLYFISH, LONGSNOUT",,,,Confidential,Commercial,Prognathodes aculeatus,169593,ACCSP
2020,FLORIDA-EAST,"BUTTERFLYFISH, REEF",19,0,42,Public,Commercial,Chaetodon sedentarius,169562,ACCSP
2020,FLORIDA-EAST,"BUTTERFLYFISH, SPOTFIN",,,,Confidential,Commercial,Chaetodon ocellatus,169556,ACCSP
2020,FLORIDA-EAST,"CASSIOPEA, JAMAICAN",,,,Confidential,Commercial,Cassiopea xanthochana,51774,ACCSP
2020,FLORIDA-EAST,"CATFISHES, SEA **","8,927",4,"5,278",Public,Commercial,Ariidae,164157,ACCSP
2020,FLORIDA-EAST,CERO,"1,045",0,"1,799",Public,Commercial,Scomberomorus regalis,172437,ACCSP
2020,FLORIDA-EAST,CHERUBFISH,,,,Confidential,Commercial,Centropyge Argi,169611,ACCSP
2020,FLORIDA-EAST,CHITONS **,,,,Confidential,Commercial,Polyplacophora,78807,ACCSP
2020,FLORIDA-EAST,"CHROMIS, BLUE",26,0,81,Public,Commercial,Chromis cyanea,170080,ACCSP
2020,FLORIDA-EAST,"CHROMIS, BROWN",,,,Confidential,Commercial,Chromis multilineata,170084,ACCSP
2020,FLORIDA-EAST,"CHUB, BERMUDA",951,0,809,Public,Commercial,Kyphosus sectator,645471,ACCSP
2020,FLORIDA-EAST,"CLAM, QUAHOG, SOUTHERN",,,,Confidential,Commercial,Mercenaria campechiensis,81499,ACCSP
2020,FLORIDA-EAST,COBIA,"17,939",8,"79,818",Public,Commercial,Rachycentron canadum,168566,ACCSP
2020,FLORIDA-EAST,"CONCH, HAWKWING",,,,Confidential,Commercial,Strombus raninus,72561,ACCSP
2020,FLORIDA-EAST,"CORAL, DEEPWATER",340,0,"1,173",Public,Commercial,Swiftia exserta,52150,ACCSP
2020,FLORIDA-EAST,"CORALLIMORPH, FLORIDA",,,,Confidential,Commercial,Ricordea,52484,ACCSP
2020,FLORIDA-EAST,"COWFISH, HONEYCOMBED",,,,Confidential,Commercial,Acanthostracion polygonius,173246,ACCSP
2020,FLORIDA-EAST,"COWFISH, SCRAWLED",,,,Confidential,Commercial,Acanthostracion quadricornis,173245,ACCSP
2020,FLORIDA-EAST,"COWRIE, ATLANTIC DEER",,,,Confidential,Commercial,Cypraea cervus,72743,ACCSP
2020,FLORIDA-EAST,"COWRIE, MEASLED",,,,Confidential,Commercial,Cypraea zebra,72767,ACCSP
2020,FLORIDA-EAST,"CRAB, BLUE","2,311,417","1,048","4,931,685",Public,Commercial,Callinectes sapidus,98696,ACCSP
2020,FLORIDA-EAST,"CRAB, FALSE ARROW",,,,Confidential,Commercial,Metoporhaphis calcarata,98485,ACCSP
2020,FLORIDA-EAST,"CRAB, GOLDEN DEEPSEA","210,764",96,"746,563",Public,Commercial,Chaceon fenneri,620991,ACCSP
2020,FLORIDA-EAST,"CRAB, GREEN CLINGING","7,282",3,"4,467",Public,Commercial,Mithraculus sculptus,98612,ACCSP
2020,FLORIDA-EAST,"CRAB, HERMIT, GIANT",,,,Confidential,Commercial,Petrochirus,98200,ACCSP
2020,FLORIDA-EAST,"CRAB, HERMIT, ORANGECLAW",,,,Confidential,Commercial,Calcinus,98205,ACCSP
2020,FLORIDA-EAST,"CRAB, HERMIT, POLKADOTTED",,,,Confidential,Commercial,Phimochirus operculatus,97863,ACCSP
2020,FLORIDA-EAST,"CRAB, HERMIT, THINSTRIPE",,,,Confidential,Commercial,Clibanarius vittatus,98188,ACCSP
2020,FLORIDA-EAST,"CRAB, HERMIT, TRICOLOR","68,181",31,"6,603",Public,Commercial,Clibanarius tricolor,98191,ACCSP
2020,FLORIDA-EAST,"CRAB, MITHRACULUS RUBER",,,,Confidential,Commercial,Mithraculus ruber,98614,ACCSP
2020,FLORIDA-EAST,"CRAB, NIMBLE SPRAY",,,,Confidential,Commercial,Percnon gibbesi,99074,ACCSP
2020,FLORIDA-EAST,"CRAB, SPOTTED PORCELAIN",,,,Confidential,Commercial,Porcellana sayana,98088,ACCSP
2020,FLORIDA-EAST,"CRAB, YELLOWLINE ARROW",,,,Confidential,Commercial,Stenorhynchus seticornis,98483,ACCSP
2020,FLORIDA-EAST,"CRABS, BRACHYURA **",,,,Confidential,Commercial,Brachyura,98276,ACCSP
2020,FLORIDA-EAST,"CRABS, FIDDLER **",,,,Confidential,Commercial,Uca,99084,ACCSP
2020,FLORIDA-EAST,"CRABS, HERMIT, PAGUROIDEA (SUPERFAMILY) **","116,687",53,"12,045",Public,Commercial,Paguroidea,206947,ACCSP
2020,FLORIDA-EAST,"CRABS, PORCELAIN **",36,0,44,Public,Commercial,Porcellanidae,98058,ACCSP
2020,FLORIDA-EAST,"CRABS, SAND **","28,920",13,"197,643",Public,Commercial,Hippidae,98131,ACCSP
2020,FLORIDA-EAST,"CRABS, STONE **","53,980",24,"937,259",Public,Commercial,Menippe,98810,ACCSP
2020,FLORIDA-EAST,"CROAKER, ATLANTIC","95,864",43,"187,526",Public,Commercial,Micropogonias undulatus,169283,ACCSP
2020,FLORIDA-EAST,CRUSTACEANS **,,,,Confidential,Commercial,Crustacea,83677,ACCSP
2020,FLORIDA-EAST,"CUCUMBER, FLORIDA SEA",720,0,375,Public,Commercial,Holothuria floridana,158323,ACCSP
2020,FLORIDA-EAST,CUTLASSFISHES **,"35,028",16,"59,385",Public,Commercial,Trichiurus ,172384,ACCSP
2020,FLORIDA-EAST,"DAMSELFISH, BICOLOR",,,,Confidential,Commercial,Stegastes partitus,615416,ACCSP
2020,FLORIDA-EAST,"DAMSELFISH, YELLOWTAIL",,,,Confidential,Commercial,Microspathodon chrysurus,170116,ACCSP
2020,FLORIDA-EAST,DAMSELFISHES **,,,,Confidential,Commercial,Pomacentridae,170044,ACCSP
2020,FLORIDA-EAST,DOCTORFISH,,,,Confidential,Commercial,Acanthurus chirurgus,172253,ACCSP
2020,FLORIDA-EAST,DOLPHINFISH,"51,807",23,"139,391",Public,Commercial,Coryphaena hippurus,168791,ACCSP
2020,FLORIDA-EAST,"DORIS, FLORIDA REGAL",,,,Confidential,Commercial,Hypselodoris edenticulata,78255,ACCSP
2020,FLORIDA-EAST,"DRUM, BLACK","27,859",13,"60,089",Public,Commercial,Pogonias cromis,169288,ACCSP
2020,FLORIDA-EAST,"DRUM, SPOTTED",,,,Confidential,Commercial,Equetus punctatus,169317,ACCSP
2020,FLORIDA-EAST,"EEL, AMERICAN",,,,Confidential,Commercial,Anguilla rostrata,161127,ACCSP
2020,FLORIDA-EAST,"EEL, GOLDSPOTTED",,,,Confidential,Commercial,Myrichthys ocellatus,161450,ACCSP
2020,FLORIDA-EAST,"EEL, MORAY, GOLDENTAIL",,,,Confidential,Commercial,Muraena milaris,161237,ACCSP
2020,FLORIDA-EAST,"EEL, MORAY, GREEN",,,,Confidential,Commercial,Gymnothorax funebris,161186,ACCSP
2020,FLORIDA-EAST,"EEL, SHARPTAIL",,,,Confidential,Commercial,Myrichthys Breviceps,161449,ACCSP
2020,FLORIDA-EAST,EELS **,,,,Confidential,Commercial,Anguilliformes,161123,ACCSP
2020,FLORIDA-EAST,"EELS, MORAY **",,,,Confidential,Commercial,Muraenidae,161160,ACCSP
2020,FLORIDA-EAST,ESCOLAR,"14,373",7,"25,876",Public,Commercial,Lepidocybium flavobrunneum,172362,ACCSP
2020,FLORIDA-EAST,"FILEFISH, ORANGESPOTTED",,,,Confidential,Commercial,Cantherhines pullus,173158,ACCSP
2020,FLORIDA-EAST,"FILEFISH, PLANEHEAD",,,,Confidential,Commercial,Stephanolepis hispidus,173183,ACCSP
2020,FLORIDA-EAST,"FILEFISH, SCRAWLED",,,,Confidential,Commercial,Aluterus scriptus,173134,ACCSP
2020,FLORIDA-EAST,"FILEFISH, WHITESPOTTED",15,0,158,Public,Commercial,Cantherhines macrocerus,173157,ACCSP
2020,FLORIDA-EAST,FLAMEFISH,,,,Confidential,Commercial,Apogon maculatus,168204,ACCSP
2020,FLORIDA-EAST,"FLOUNDER, GULF","1,177",1,"2,070",Public,Commercial,Paralichthys albigutta,172736,ACCSP
2020,FLORIDA-EAST,"FLOUNDER, SOUTHERN","68,405",31,"236,642",Public,Commercial,Paralichthys lethostigma,172738,ACCSP
2020,FLORIDA-EAST,"FLOUNDER, SUMMER",,,,Confidential,Commercial,Paralichthys dentatus,172735,ACCSP
2020,FLORIDA-EAST,"FLOUNDERS, LEFTEYED **","22,877",10,"88,776",Public,Commercial,Bothidae,172714,ACCSP
2020,FLORIDA-EAST,GOBIES **,,,,Confidential,Commercial,Gobiidae,171746,ACCSP
2020,FLORIDA-EAST,"GOBY, NEON",819,0,"1,751",Public,Commercial,Elacatinus oceanops,636786,ACCSP
2020,FLORIDA-EAST,"GORGONIAN, SEA BLADES",,,,Confidential,Commercial,Pterogorgia guadalupensis,52266,ACCSP
2020,FLORIDA-EAST,GRAYSBY,72,0,364,Public,Commercial,Cephalopholis cruentata,181220,ACCSP
2020,FLORIDA-EAST,"GROUPER, BLACK","5,280",2,"30,664",Public,Commercial,Mycteroperca bonaci,167760,ACCSP
2020,FLORIDA-EAST,"GROUPER, CONEY",,,,Confidential,Commercial,Cephalopholis fulva,167740,ACCSP
2020,FLORIDA-EAST,"GROUPER, GAG","60,425",27,"296,505",Public,Commercial,Mycteroperca microlepis,167759,ACCSP
2020,FLORIDA-EAST,"GROUPER, RED","2,859",1,"13,940",Public,Commercial,Epinephelus morio,167702,ACCSP
2020,FLORIDA-EAST,"GROUPER, SNOWY","41,380",19,"214,659",Public,Commercial,Epinephelus niveatus,167705,ACCSP
2020,FLORIDA-EAST,"GROUPER, WARSAW",,,,Confidential,Commercial,Epinephelus nigritus,167704,ACCSP
2020,FLORIDA-EAST,"GROUPER, YELLOWEDGE","5,704",3,"30,737",Public,Commercial,Epinephelus flavolimbatus,167699,ACCSP
2020,FLORIDA-EAST,"GROUPERS, SERRANIDAE (FAMILY) **",,,,Confidential,Commercial,Serranidae,167674,ACCSP
2020,FLORIDA-EAST,"GRUNT, FRENCH",,,,Confidential,Commercial,Haemulon flavolineatum,169065,ACCSP
2020,FLORIDA-EAST,"GRUNT, WHITE",140,0,460,Public,Commercial,Haemulon plumierii,613026,ACCSP
2020,FLORIDA-EAST,"GRUNTS, HAEMULIDAE (FAMILY) **","13,856",6,"14,685",Public,Commercial,Haemulidae,169055,ACCSP
2020,FLORIDA-EAST,"HAKES, RED AND WHITE **",108,0,71,Public,Commercial,Urophycis,164729,ACCSP
2020,FLORIDA-EAST,"HAMLET, BUTTER",102,0,732,Public,Commercial,Hypoplectrus unicolor,167806,ACCSP
2020,FLORIDA-EAST,"HERRING, ATLANTIC THREAD","8,311",4,"9,033",Public,Commercial,Opisthonema oglinum,161748,ACCSP
2020,FLORIDA-EAST,HERRINGS **,,,,Confidential,Commercial,Clupeidae,161700,ACCSP
2020,FLORIDA-EAST,HIGH-HAT,224,0,"1,023",Public,Commercial,Pareques acuminatus,646513,ACCSP
2020,FLORIDA-EAST,"HIND, RED",358,0,"1,260",Public,Commercial,Epinephelus guttatus,167700,ACCSP
2020,FLORIDA-EAST,"HIND, ROCK",71,0,194,Public,Commercial,Epinephelus adscensionis,167696,ACCSP
2020,FLORIDA-EAST,HOGFISH,"1,329",1,"7,774",Public,Commercial,Lachnolaimus maximus,170566,ACCSP
2020,FLORIDA-EAST,"HOGFISH, SPANISH",263,0,"2,315",Public,Commercial,Bodianus rufus,170484,ACCSP
2020,FLORIDA-EAST,"HOGFISH, SPOTFIN",236,0,"6,472",Public,Commercial,Bodianus pulchellus,170483,ACCSP
2020,FLORIDA-EAST,"JACK, ALMACO","33,885",15,"35,622",Public,Commercial,Seriola rivoliana,168691,ACCSP
2020,FLORIDA-EAST,"JACK, BAR",12,0,12,Public,Commercial,Carangoides ruber,168615,ACCSP
2020,FLORIDA-EAST,"JACK, CREVALLE","250,584",114,"240,215",Public,Commercial,Caranx hippos,168609,ACCSP
2020,FLORIDA-EAST,"JACK, HORSE-EYE",800,0,634,Public,Commercial,Caranx latus,168610,ACCSP
2020,FLORIDA-EAST,"JACK, YELLOW","3,237",1,"5,955",Public,Commercial,Carangoides bartholomaei,168607,ACCSP
2020,FLORIDA-EAST,JACKKNIFE-FISH,,,,Confidential,Commercial,Equetus lanceolatus,169314,ACCSP
2020,FLORIDA-EAST,JACKS **,"3,797",2,"3,363",Public,Commercial,Carangidae,168584,ACCSP
2020,FLORIDA-EAST,"JAWFISH, YELLOWHEAD",41,0,627,Public,Commercial,Opistognathus aurifrons,170928,ACCSP
2020,FLORIDA-EAST,KINGFISHES **,"154,667",70,"258,728",Public,Commercial,Menticirrhus,169273,ACCSP
2020,FLORIDA-EAST,LADYFISH,"104,392",47,"90,309",Public,Commercial,Elops saurus,161111,ACCSP
2020,FLORIDA-EAST,LIONFISHES **,"16,009",7,"92,125",Public,Commercial,Pterois  oken,166882,ACCSP
2020,FLORIDA-EAST,"LIZARDFISHES, SYNODONTIDAE (FAMILY) **",,,,Confidential,Commercial,Synodontidae,162374,ACCSP
2020,FLORIDA-EAST,"LOBSTER, CARIBBEAN SPINY","435,172",197,"2,956,962",Public,Commercial,Panulirus argus,97648,ACCSP
2020,FLORIDA-EAST,"LOBSTER, SPANISH **",,,,Confidential,Commercial,Scyllarides,97671,ACCSP
2020,FLORIDA-EAST,LOOKDOWN,"29,865",14,"23,062",Public,Commercial,Selene vomer,168680,ACCSP
2020,FLORIDA-EAST,"MACKEREL, KING","2,284,061","1,036","6,051,459",Public,Commercial,Scomberomorus cavalla,172435,ACCSP
2020,FLORIDA-EAST,"MACKEREL, SPANISH","2,571,019","1,166","2,667,769",Public,Commercial,Scomberomorus maculatus,172436,ACCSP
2020,FLORIDA-EAST,"MAJOR, SERGEANT",,,,Confidential,Commercial,Abudefduf saxatilis,170046,ACCSP
2020,FLORIDA-EAST,"MENHADEN, ATLANTIC","255,389",116,"101,803",Public,Commercial,Brevoortia tyrannus,161732,ACCSP
2020,FLORIDA-EAST,MOJARRAS **,"55,580",25,"106,944",Public,Commercial,Gerreidae,169013,ACCSP
2020,FLORIDA-EAST,"MOONFISH, ATLANTIC","12,196",6,"11,565",Public,Commercial,Selene setapinnis,168684,ACCSP
2020,FLORIDA-EAST,"MULLET, STRIPED","703,609",319,"446,523",Public,Commercial,Mugil cephalus,170335,ACCSP
2020,FLORIDA-EAST,"MULLET, WHITE","166,372",75,"108,322",Public,Commercial,Mugil curema,170336,ACCSP
2020,FLORIDA-EAST,NEEDLEFISHES **,,,,Confidential,Commercial,Belonidae,165546,ACCSP
2020,FLORIDA-EAST,"OCTOPUS, CARIBBEAN REEF",,,,Confidential,Commercial,Octopus briareus,82610,ACCSP
2020,FLORIDA-EAST,"OCTOPUS, COMMON",,,,Confidential,Commercial,Octopus vulgaris,82603,ACCSP
2020,FLORIDA-EAST,OPAH,,,,Confidential,Commercial,Lampris guttatus,166326,ACCSP
2020,FLORIDA-EAST,"OYSTER, ATLANTIC THORNY",,,,Confidential,Commercial,Spondylus americanus,79779,ACCSP
2020,FLORIDA-EAST,"OYSTER, EASTERN","40,576",18,"238,850",Public,Commercial,Crassostrea virginica,79872,ACCSP
2020,FLORIDA-EAST,"PARROTFISH, BLUE",,,,Confidential,Commercial,Scarus coeruleus,170811,ACCSP
2020,FLORIDA-EAST,"PARROTFISH, PRINCESS",19,0,269,Public,Commercial,Scarus taeniopterus,170815,ACCSP
2020,FLORIDA-EAST,"PARROTFISH, REDBAND",,,,Confidential,Commercial,Sparisoma aurofrenatum,170863,ACCSP
2020,FLORIDA-EAST,"PARROTFISH, STOPLIGHT",,,,Confidential,Commercial,Sparisoma viride,170867,ACCSP
2020,FLORIDA-EAST,PARROTFISHES **,,,,Confidential,Commercial,Scaridae,170809,ACCSP
2020,FLORIDA-EAST,"PERCH, DWARF SAND",,,,Confidential,Commercial,Diplectrum bivittatum,167796,ACCSP
2020,FLORIDA-EAST,PERIWINKLES,,,,Confidential,Commercial,Littorinidae ,1206035,ACCSP
2020,FLORIDA-EAST,PERMIT,532,0,"1,597",Public,Commercial,Trachinotus falcatus,168709,ACCSP
2020,FLORIDA-EAST,PINFISH,"21,871",10,"95,663",Public,Commercial,Lagodon rhomboides,169187,ACCSP
2020,FLORIDA-EAST,"PINFISH, SPOTTAIL",569,0,366,Public,Commercial,Diplodus holbrookii,169192,ACCSP
2020,FLORIDA-EAST,"POLYCHAETE, FANWORMS **",,,,Confidential,Commercial,Serpulidae,68232,ACCSP
2020,FLORIDA-EAST,"POLYCHAETE, FEATHER-DUSTERS **",,,,Confidential,Commercial,Sabellidae,68076,ACCSP
2020,FLORIDA-EAST,"POLYCHAETE, HORNED CHRISTMAS-T",,,,Confidential,Commercial,Spirobranchus giganteus,68304,ACCSP
2020,FLORIDA-EAST,"POMFRET, BIGSCALE",41,0,133,Public,Commercial,Taractichthys longipinnis,170311,ACCSP
2020,FLORIDA-EAST,POMFRETS **,703,0,708,Public,Commercial,Bramidae,170287,ACCSP
2020,FLORIDA-EAST,"POMPANO, AFRICAN","3,531",2,"12,270",Public,Commercial,Alectis ciliaris,168602,ACCSP
2020,FLORIDA-EAST,"POMPANO, FLORIDA","101,907",46,"603,498",Public,Commercial,Trachinotus carolinus,168708,ACCSP
2020,FLORIDA-EAST,"POMPANO, IRISH","217,446",99,"248,525",Public,Commercial,Diapterus auratus,169029,ACCSP
2020,FLORIDA-EAST,PORCUPINEFISH,,,,Confidential,Commercial,Diodon hystrix,173391,ACCSP
2020,FLORIDA-EAST,PORGIES **,"1,589",1,"2,096",Public,Commercial,Sparidae,169180,ACCSP
2020,FLORIDA-EAST,"PORGY, JOLTHEAD","1,681",1,"3,269",Public,Commercial,Calamus bajonado,169197,ACCSP
2020,FLORIDA-EAST,"PORGY, KNOBBED",217,0,417,Public,Commercial,Calamus nodosus,169201,ACCSP
2020,FLORIDA-EAST,"PORGY, LONGSPINE",,,,Confidential,Commercial,Stenotomus caprinus,169183,ACCSP
2020,FLORIDA-EAST,"PORGY, RED","24,005",11,"55,370",Public,Commercial,Pagrus pagrus,169207,ACCSP
2020,FLORIDA-EAST,PORKFISH,270,0,939,Public,Commercial,Anisotremus virginicus,169086,ACCSP
2020,FLORIDA-EAST,PUDDINGWIFE,14,0,127,Public,Commercial,Halichoeres radiatus,170510,ACCSP
2020,FLORIDA-EAST,"PUFFER, SHARPNOSE",128,0,343,Public,Commercial,Canthigaster rostrata,173320,ACCSP
2020,FLORIDA-EAST,"PUFFERS, TETRAODONTIDAE (FAMILY) **",,,,Confidential,Commercial,Tetraodontidae,173283,ACCSP
2020,FLORIDA-EAST,RAYS **,,,,Confidential,Commercial,Rajiformes,160806,ACCSP
2020,FLORIDA-EAST,RAZORFISHES **,,,,Confidential,Commercial,Xyrichtys,613036,ACCSP
2020,FLORIDA-EAST,"REEFFISH, PURPLE",,,,Confidential,Commercial,Chromis scotti,170086,ACCSP
2020,FLORIDA-EAST,"REMORAS, OTHER **",,,,Confidential,Commercial,Echeneidae,168567,ACCSP
2020,FLORIDA-EAST,"ROSEFISH, BLACKBELLY","4,311",2,"12,846",Public,Commercial,Helicolenus dactylopterus,166787,ACCSP
2020,FLORIDA-EAST,"RUDDERFISH, BANDED","3,640",2,"4,026",Public,Commercial,Seriola zonata,168693,ACCSP
2020,FLORIDA-EAST,"RUNNER, BLUE","88,242",40,"103,453",Public,Commercial,Caranx crysos,168612,ACCSP
2020,FLORIDA-EAST,"SARDINE, SCALED","29,158",13,"85,621",Public,Commercial,Harengula jaguana,161755,ACCSP
2020,FLORIDA-EAST,"SARDINE, SPANISH",,,,Confidential,Commercial,Sardinella aurita,161763,ACCSP
2020,FLORIDA-EAST,"SCAD, BIGEYE","21,417",10,"259,295",Public,Commercial,Selar crumenophthalmus,168677,ACCSP
2020,FLORIDA-EAST,"SCALLOP, LIONS-PAW",,,,Confidential,Commercial,Nodipecten nodosus,79771,ACCSP
2020,FLORIDA-EAST,SCAMP,"10,709",5,"49,664",Public,Commercial,Mycteroperca phenax,167763,ACCSP
2020,FLORIDA-EAST,SCHOOLMASTER,,,,Confidential,Commercial,Lutjanus apodus,168850,ACCSP
2020,FLORIDA-EAST,"SCORPIONFISH, REEF",,,,Confidential,Commercial,Scorpaenodes caribbaeus,166862,ACCSP
2020,FLORIDA-EAST,SCORPIONFISHES **,,,,Confidential,Commercial,Scorpaenidae,166704,ACCSP
2020,FLORIDA-EAST,SEA HARES ,,,,Confidential,Commercial,Aplysiidae ,1206140,ACCSP
2020,FLORIDA-EAST,SEAHORSES **,,,,Confidential,Commercial,Hippocampus spp.,166487,ACCSP
2020,FLORIDA-EAST,"SEATROUT, SAND",,,,Confidential,Commercial,Cynoscion arenarius,169243,ACCSP
2020,FLORIDA-EAST,"SEATROUT, SILVER",399,0,583,Public,Commercial,Cynoscion nothus,169240,ACCSP
2020,FLORIDA-EAST,"SEATROUT, SPOTTED","12,591",6,"48,719",Public,Commercial,Cynoscion nebulosus,169239,ACCSP
2020,FLORIDA-EAST,"SEAWEED, BRYOPSIDALES **","2,136",1,565,Public,Commercial,Bryopsidales,9309,ACCSP
2020,FLORIDA-EAST,"SEAWEED, CAULERPA **",,,,Confidential,Commercial,Caulerpaceae,6962,ACCSP
2020,FLORIDA-EAST,"SEAWEED, HALIMEDA **",,,,Confidential,Commercial,Halimeda,6922,ACCSP
